respid,status,language,hWave : WAVE TRACKER - WAVE TRACKER,"qConsentAgreement",province,Region,S2 : To which of the following age groups do you belong? - To which of the following age groups do you belong?,Age,S3 : How do you describe your gender identity? - How do you describe your gender identity?,Gender,"Q4_1 : I have tested positive for COVID-19  (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_2 : Someone close to me has tested positive for COVID-19  (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_3 : I have had symptoms of COVID-19 but have not been tested (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_4 : Someone close to me has had symptoms of COVID-19 but has not been tested (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_5 : I have been tested for COVID-19 but it was negative (i.e., I did not have COVID-19) (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_6 : Someone close to me has been tested for COVID-19 but it was negative (i.e., they did not have COVID-19) (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_7 : I am elderly and/or have a health condition that increases the risk of serious illness from COVID-19 (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_8 : Someone close to me is elderly and/or has a health condition that increases the risk of serious illness from COVID-19 (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_9 : I have a job that exposes me to high risk of getting COVID-19 (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_10 : Someone close to me has a job that exposes them to high risk of getting COVID-19 (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))","Q4_99 : None of the above (Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply) - Have you, or those close to you (e.g., close relative/friend), tested positive for COVID-19 or are at high risk of COVID-19? (check all that apply))",Q5,Q6,"Q6b : On average, how has the number of hours you are working for pay been affected by the COVID-19 pandemic? - On average, how has the number of hours you are working for pay been affected by the COVID-19 pandemic?",Q7 : How worried are you that you or someone close to you (close relative or friend) will get ill from COVID-19? - How worried are you that you or someone close to you (close relative or friend),Q8x1,Q8x2 : P2W frequency - Not being able to stop or control worrying - P2W frequency - Not being able to stop or control worrying,Q8x3 : P2W frequency - Worrying too much about different things - P2W frequency - Worrying too much about different things,Q8x4 : P2W frequency - Trouble relaxing - P2W frequency - Trouble relaxing,Q8x5 : P2W frequency - Being so restless that it’s hard to sit still - P2W frequency - Being so restless that it’s hard to sit still,Q8x6 : P2W frequency - Becoming easily annoyed or irritable - P2W frequency - Becoming easily annoyed or irritable,Q8x7 : P2W frequency - Feeling afraid as if something awful might happen - P2W frequency - Feeling afraid as if something awful might happen,"Q15 : During the PAST 7 DAYS, on how many days did you drink ALCOHOL?  - During the PAST 7 DAYS, on how many days did you drink ALCOHOL?","Q16 : Q16 - On how many of the PAST 7 DAYS did you drink ^Any_('hGender', set(1,3)) ? '5' : ''^^Any_('hGender', set(2)) ? '4' : ''^ or more  drinks on one occasion?  A drink means a 341 ml  or 12 oz. bottle of beer or cider/cooler (5% alcohol content), a 142 ml or 5 oz. glass of wine (12% alcohol content), or a straight or mixed drink with 43 ml or 1.5 oz. of liquor (40% alcohol content – e.g., rye, gin, rum)","Q17 : In the PAST 7 DAYS, did you drink more ALCOHOL, about the same, or less alcohol overall than you did before the COVID-19 pandemic started? - In the PAST 7 DAYS, did you drink more ALCOHOL, about the same, or less alcohol overall than you did before the COVID-19 pandemic started?","Q18 : During the PAST 7 DAYS, on how many days did you use CANNABIS (also known as marijuana, hash, 'pot')? - During the PAST 7 DAYS, on how many days did you use CANNABIS (also known as marijuana, hash, 'pot')","Q19 : In the PAST 7 DAYS, did you use CANNABIS more often, about the same, or less often overall than you did before the COVID-19 pandemic started? - In the PAST 7 DAYS, did you use CANNABIS more often, about the same, or less often overall than you did before the COVID-19 pandemic started?",Q20x1,Q20x2,"Q20x3 : In the PAST 7 DAYS, how often have you felt hopeful about the future?  - In the PAST 7 DAYS, how often have you felt hopeful about the future?","Q23CP_1 : Meditation or Mindfulness  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_2 : Physical activity  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_3 : Connected socially with friends or family online or over the phone  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_4 : Connected socially with friends or family in person (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_5 : Made time to relax  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_6 : Followed a routine  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_7 : Spent time outdoors  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_8 : Dedicated time to oneself  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_9 : Engaged in hobbies, do-it-yourself projects, or other household activities  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_10 : Sought help for mental health from a counsellor or health care provider (online or in person)  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_11 : Volunteered or donated for those in need (time, service, material goods, or money)  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23CP_12 : Engaged in spiritual practices (e.g., praying, attending services)  (People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic?  - People are dealing with the pandemic in many different ways. Out of the past seven days, what is your best estimate of the number of days that you did the following activity as your way of coping with the pandemic? )","Q23 : Including yourself, how many people are currently living in your household?  - Including yourself, how many people are currently living in your household?","hHouseHold : Including yourself, how many people are currently living in your household?  - Including yourself, how many people are currently living in your household?",Q24_1 : Under 6 years old : (How many children in each of the following categories live in your household? - How many children in each of the following categories live in your household?),Q24_2 : 6-12 years old: (How many children in each of the following categories live in your household? - How many children in each of the following categories live in your household?),Q24_3 : 13-17 years old: (How many children in each of the following categories live in your household? - How many children in each of the following categories live in your household?),Q24DK_96 : Prefer  not to answer (Q24DK),hChildren : Do you have children living in your household? - Do you have children living in your household?,Q25 : What is the highest level of education you have completed? - What is the highest level of education you have completed?,Q26 : What is your current marital status? - What is your current marital status?,Q27,"Q28 : What is the total household income you and other members of your household received in the year ending December 31st, 2019 before taxes?  Please include income FROM ALL SOURCES such as savings, pensions, rent, and unemployment insurance as well as wages. - What is the total household income you and other members of your household received in the year ending December 31st, 2019 before taxes?  Please include income FROM ALL SOURCES such as savings, pensions, rent, and unemployment insurance as well as wages.","Income","Area"
5084,complete,English,5,"Yes, I agree to participate",Alberta,AB,40 to 49 years,40-59,Woman,Female ,0,0,0,0,0,1,0,1,0,0,0,Somewhat worried,"I have continued working, but now I am working from home instead of my usual location ",Decreased somewhat,Somewhat worried,Several days,Several days,Several days,Several days,Several days,Over half the days,Not at all,3,3,Drink slightly more alcohol ,0,No change,Some or a little of the time (1-2 days) ,Some or a little of the time (1-2 days) ,Occasionally or a moderate amount of the time (3-4 days),0 (never in the last week),3,1,1,1,4,4,3,1,1,0 (never in the last week),0 (never in the last week),1,Live alone,,,,,No Kids,"Some post-high school education (college, technical, university, etc.)      ",Never married  ,"White (European, North American)","$80,000  -  $99,999       ",80-119k,Suburban area
5086,complete,English,5,"Yes, I agree to participate",Ontario,ON,30 to 39 years ,18-39,Two-Spirit,Other ,0,0,0,1,0,0,0,0,0,0,0,Not very worried,"No change - I have continued working from home, as I always did  ",No change,Not very worried,Not at all,Not at all,Over half the days,Not at all,Not at all,Not at all,Not at all,3,4,Drink much less alcohol ,6,No change,Rarely or none of the time (less than 1 day),Some or a little of the time (1-2 days) ,Some or a little of the time (1-2 days) ,3,3,3,2,3,2,2,3,1,1,1,1,8,Live with others,,,,1,No Kids,Did not graduate from high school    ,Widowed                            ,Mixed heritage (e.g. Black – North American & White – North American),"$40,000  -  $59,999       ",40-79k,Suburban area
5091,complete,English,5,"Yes, I agree to participate",Ontario,ON,70 years and over,60+,Woman,Female ,0,0,0,0,1,1,1,1,0,0,0,Somewhat worried,"No change - I was not employed prior to the pandemic (e.g., retired, student, paid leave, recently graduated) and I have remained unemployed",,Very worried,Several days,Several days,Several days,Several days,Not at all,Several days,Several days,0,,No change,0,No change,Some or a little of the time (1-2 days) ,Occasionally or a moderate amount of the time (3-4 days),Occasionally or a moderate amount of the time (3-4 days),0 (never in the last week),3,6,2,4,4,3,5,5,0 (never in the last week),0 (never in the last week),0 (never in the last week),2,Live with others,0,0,0,0,No Kids,University diploma / degree ,Married                            ,"White (European, North American)","$80,000  -  $99,999       ",80-119k,Suburban area
5119,complete,English,5,"Yes, I agree to participate",Ontario,ON,60 to 69 years ,60+,Man,Male,0,1,0,0,0,0,1,0,0,0,0,Very worried,"No change - I was not employed prior to the pandemic (e.g., retired, student, paid leave, recently graduated) and I have remained unemployed",,Somewhat worried,Not at all,Not at all,Not at all,Several days,Not at all,Several days,Not at all,2,0,No change,2,Slightly more,Some or a little of the time (1-2 days) ,Some or a little of the time (1-2 days) ,Occasionally or a moderate amount of the time (3-4 days),0 (never in the last week),2,3,2,2,0 (never in the last week),1,4,2,0 (never in the last week),0 (never in the last week),0 (never in the last week),2,Live with others,0,0,0,0,No Kids,"Some post-high school education (college, technical, university, etc.)      ",Married                            ,"White (European, North American)","$80,000  -  $99,999       ",80-119k,Suburban area
5127,complete,English,5,"Yes, I agree to participate",Alberta,AB,18 to 29 years,18-39,Woman,Female ,0,0,0,0,1,0,0,0,0,0,0,Somewhat worried,"I am not currently working, or I have been laid off/let go, due to the pandemic",,Very worried,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,0,,No change,0,No change,Most or all of the time (5-7 days),Most or all of the time (5-7 days),Most or all of the time (5-7 days),4,5,5,5,6,6,6,5,5,3,3,1,3,Live with others,,,,1,No Kids,Completed high school           ,Never married  ,"White (European, North American)","less than $20,000                 ",Less than 40k,Urban area
5131,complete,English,5,"Yes, I agree to participate",Manitoba,SK/MN,50 to 59 years ,40-59,Woman,Female ,0,0,0,0,0,0,0,0,0,0,1,Somewhat worried,Other,Decreased a lot ,Somewhat worried,Nearly every day,Over half the days,Nearly every day,Nearly every day,Several days,Over half the days,Over half the days,0,,No change,0,No change,Occasionally or a moderate amount of the time (3-4 days),Occasionally or a moderate amount of the time (3-4 days),Some or a little of the time (1-2 days) ,4,6,1,2,5,7 (every day in the last week),4,4,2,0 (never in the last week),2,1,3,Live with others,0,0,0,0,No Kids,University diploma / degree ,Married                            ,"White (European, North American)","$100,000  -  $119,999       ",80-119k,Rural area
5135,complete,English,5,"Yes, I agree to participate",British Columbia,BC,40 to 49 years,40-59,Man,Male,0,0,0,0,0,0,0,0,0,0,1,Not very worried,"I have continued working, but now I am working from home instead of my usual location ",Decreased somewhat,Very worried,Several days,Not at all,Several days,Not at all,Several days,Several days,Not at all,7,1,Drink slightly less alcohol ,0,No change,Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),Most or all of the time (5-7 days),0 (never in the last week),1,5,0 (never in the last week),1,2,3,2,0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),3,Live with others,1,0,0,0,Kids,University diploma / degree ,Married                            ,"White (European, North American)","$140,000 or more    ",120k+,Suburban area
5138,complete,English,5,"Yes, I agree to participate",Ontario,ON,30 to 39 years ,18-39,Man,Male,0,1,0,0,0,0,0,0,0,0,0,Somewhat worried,"No change - I have continued working from home, as I always did  ",No change,Somewhat worried,Not at all,Several days,Several days,Over half the days,Several days,Several days,Not at all,0,,No change,I do not use cannabis,No change,Some or a little of the time (1-2 days) ,Some or a little of the time (1-2 days) ,Occasionally or a moderate amount of the time (3-4 days),3,3,4,2,3,2,5,3,4,3,2,2,2,Live with others,0,0,0,0,No Kids,University diploma / degree ,Divorced                           ,"Asian – East (e.g., Chinese, Japanese, Korean)","$80,000  -  $99,999       ",80-119k,Suburban area
5141,complete,English,5,"Yes, I agree to participate",Ontario,ON,40 to 49 years,40-59,Woman,Female ,0,0,0,0,0,0,0,1,0,0,0,Very worried,"I have continued working, but now I am working from home instead of my usual location ",No change,Very worried,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,5,3,Drink much more alcohol ,I do not use cannabis,No change,Most or all of the time (5-7 days),Most or all of the time (5-7 days),Rarely or none of the time (less than 1 day),4,0 (never in the last week),3,1,1,7 (every day in the last week),1,1,1,0 (never in the last week),1,0 (never in the last week),3,Live with others,1,0,0,0,Kids,University diploma / degree ,Married                            ,"White (European, North American)","$140,000 or more    ",120k+,Suburban area
5164,complete,English,5,"Yes, I agree to participate",Quebec,QC/ATL,60 to 69 years ,60+,Woman,Female ,0,0,0,0,0,0,0,0,0,0,1,Somewhat worried,Other,Decreased a lot ,Not very worried,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,I do not drink alcohol ,,No change,I do not use cannabis,No change,Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),Most or all of the time (5-7 days),0 (never in the last week),3,3,3,3,6,6,3,3,0 (never in the last week),0 (never in the last week),6,3,Live with others,0,0,0,0,No Kids,University diploma / degree ,Divorced                           ,"White (European, North American)","$100,000  -  $119,999       ",80-119k,Suburban area
5167,complete,English,5,"Yes, I agree to participate",Quebec,QC/ATL,50 to 59 years ,40-59,Man,Male,0,0,0,0,0,0,0,0,1,0,0,Not very worried,"No change - I have continued working outside my home, as I always did ",No change,Not very worried,Several days,Several days,Several days,Several days,Several days,Several days,Several days,7,4,Drink slightly more alcohol ,7,No change,Some or a little of the time (1-2 days) ,Rarely or none of the time (less than 1 day),Most or all of the time (5-7 days),0 (never in the last week),1,1,2,2,6,0 (never in the last week),3,2,0 (never in the last week),0 (never in the last week),0 (never in the last week),2,Live with others,0,0,0,0,No Kids,University diploma / degree ,Never married  ,"White (European, North American)","$60,000  -  $79,999       ",40-79k,Urban area
5179,complete,English,5,"Yes, I agree to participate",Nova Scotia,QC/ATL,50 to 59 years ,40-59,Man,Male,0,0,0,0,1,0,0,0,0,0,0,Not very worried,"No change - I have continued working outside my home, as I always did ",No change,Not very worried,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,I do not drink alcohol ,,No change,I do not use cannabis,No change,Most or all of the time (5-7 days),Rarely or none of the time (less than 1 day),Some or a little of the time (1-2 days) ,0 (never in the last week),0 (never in the last week),0 (never in the last week),2,3,5,2,3,5,0 (never in the last week),0 (never in the last week),0 (never in the last week),4,Live with others,0,0,2,0,Kids,College diploma / degree ,Married                            ,"White (European, North American)","$60,000  -  $79,999       ",40-79k,Suburban area
5194,complete,English,5,"Yes, I agree to participate",Alberta,AB,30 to 39 years ,18-39,Woman,Female ,0,0,1,0,0,0,0,0,0,1,0,Not very worried,"I have continued working, but now I am working from home instead of my usual location ",No change,Not very worried,Several days,Not at all,Not at all,Several days,Several days,Several days,Several days,3,1,Drink slightly more alcohol ,0,No change,Some or a little of the time (1-2 days) ,Rarely or none of the time (less than 1 day),Some or a little of the time (1-2 days) ,1,2,2,0 (never in the last week),5,4,4,3,5,0 (never in the last week),0 (never in the last week),0 (never in the last week),2,Live with others,0,0,0,0,No Kids,University diploma / degree ,Living with a partner              ,"White (European, North American)","$140,000 or more    ",120k+,Urban area
5209,complete,English,5,"Yes, I agree to participate",Quebec,QC/ATL,40 to 49 years,40-59,Man,Male,0,0,0,0,0,0,0,0,0,0,1,Somewhat worried,"I have continued working, but now I am working from home instead of my usual location ",Decreased somewhat,Not very worried,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,7,0,No change,5,No change,Some or a little of the time (1-2 days) ,Rarely or none of the time (less than 1 day),Occasionally or a moderate amount of the time (3-4 days),4,6,4,6,5,5,7 (every day in the last week),4,6,0 (never in the last week),2,6,1,Live alone,,,,,No Kids,University diploma / degree ,Divorced                           ,"White (European, North American)","$20,000  -  $39,999 ",Less than 40k,Urban area
5218,complete,English,5,"Yes, I agree to participate",Ontario,ON,60 to 69 years ,60+,Man,Male,0,0,0,0,0,0,1,0,0,0,0,Somewhat worried,"I am not currently working, or I have been laid off/let go, due to the pandemic",,Very worried,Not at all,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Over half the days,2,0,No change,0,No change,Occasionally or a moderate amount of the time (3-4 days),Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),0 (never in the last week),0 (never in the last week),2,0 (never in the last week),7 (every day in the last week),7 (every day in the last week),5,4,5,0 (never in the last week),1,0 (never in the last week),2,Live with others,0,0,0,0,No Kids,"Some post-high school education (college, technical, university, etc.)      ",Living with a partner              ,"White (European, North American)","$20,000  -  $39,999 ",Less than 40k,Suburban area
5223,complete,English,5,"Yes, I agree to participate",Ontario,ON,60 to 69 years ,60+,Man,Male,0,0,0,0,0,0,0,0,0,0,1,Not very worried,"I have continued working, but now I am working from home instead of my usual location ",No change,Not very worried,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,3,0,Drink slightly less alcohol ,0,No change,Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),Occasionally or a moderate amount of the time (3-4 days),5,5,7 (every day in the last week),4,5,7 (every day in the last week),7 (every day in the last week),4,4,0 (never in the last week),0 (never in the last week),0 (never in the last week),2,Live with others,0,0,0,0,No Kids,University diploma / degree ,Married                            ,"White (European, North American)","$140,000 or more    ",120k+,Suburban area
5224,complete,English,5,"Yes, I agree to participate",Saskatchewan,SK/MN,30 to 39 years ,18-39,Man,Male,0,0,0,0,0,0,0,0,0,1,0,Not very worried,Other,Increased a lot  ,Somewhat worried,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,0,,No change,0,No change,Rarely or none of the time (less than 1 day),Some or a little of the time (1-2 days) ,Occasionally or a moderate amount of the time (3-4 days),0 (never in the last week),4,3,3,3,3,5,2,1,0 (never in the last week),0 (never in the last week),0 (never in the last week),3,Live with others,0,0,0,0,No Kids,"Some post-high school education (college, technical, university, etc.)      ",Never married  ,"White (European, North American)","$60,000  -  $79,999       ",40-79k,Rural area
5232,complete,English,5,"Yes, I agree to participate",British Columbia,BC,60 to 69 years ,60+,Man,Male,0,0,0,0,0,0,0,0,0,0,1,Somewhat worried,"No change - I was not employed prior to the pandemic (e.g., retired, student, paid leave, recently graduated) and I have remained unemployed",,Not very worried,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,7,0,Drink slightly more alcohol ,0,No change,Some or a little of the time (1-2 days) ,Rarely or none of the time (less than 1 day),Most or all of the time (5-7 days),0 (never in the last week),7 (every day in the last week),4,3,7 (every day in the last week),7 (every day in the last week),7 (every day in the last week),3,5,0 (never in the last week),0 (never in the last week),0 (never in the last week),2,Live with others,0,0,0,0,No Kids,University diploma / degree ,Married                            ,"White (European, North American)","$100,000  -  $119,999       ",80-119k,Urban area
5240,complete,English,5,"Yes, I agree to participate",New Brunswick,QC/ATL,40 to 49 years,40-59,Woman,Female ,0,0,0,0,0,0,1,0,0,0,0,Somewhat worried,"No change - I was not employed prior to the pandemic (e.g., retired, student, paid leave, recently graduated) and I have remained unemployed",,Somewhat worried,Several days,Several days,Several days,Not at all,Not at all,Several days,Several days,3,7,No change,0,No change,Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),Some or a little of the time (1-2 days) ,3,3,1,0 (never in the last week),3,5,5,3,4,1,0 (never in the last week),1,2,Live with others,0,0,0,0,No Kids,College diploma / degree ,Married                            ,"White (European, North American)","less than $20,000                 ",Less than 40k,Suburban area
5266,complete,English,5,"Yes, I agree to participate",Ontario,ON,70 years and over,60+,Woman,Female ,0,0,0,0,0,0,1,1,0,1,0,Very worried,"No change - I was not employed prior to the pandemic (e.g., retired, student, paid leave, recently graduated) and I have remained unemployed",,Very worried,Several days,Several days,Several days,Several days,Not at all,Not at all,Several days,0,,No change,0,No change,Some or a little of the time (1-2 days) ,Rarely or none of the time (less than 1 day),Some or a little of the time (1-2 days) ,0 (never in the last week),3,3,0 (never in the last week),2,7 (every day in the last week),4,2,7 (every day in the last week),0 (never in the last week),0 (never in the last week),2,2,Live with others,0,0,0,0,No Kids,"Some post-high school education (college, technical, university, etc.)      ",Married                            ,"Asian – East (e.g., Chinese, Japanese, Korean)","$40,000  -  $59,999       ",40-79k,Suburban area
5277,complete,English,5,"Yes, I agree to participate",Alberta,AB,30 to 39 years ,18-39,Woman,Female ,0,0,0,0,1,1,0,1,0,0,0,Somewhat worried,"I was working from home due to the pandemic, but now I am back working at my usual location outside the home",No change,Somewhat worried,Not at all,Not at all,Not at all,Several days,Not at all,Several days,Not at all,2,0,No change,0,Much less,Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),Occasionally or a moderate amount of the time (3-4 days),1,5,5,4,5,5,5,5,3,0 (never in the last week),1,0 (never in the last week),2,Live with others,0,0,0,0,No Kids,University diploma / degree ,Living with a partner              ,"White (European, North American)","$140,000 or more    ",120k+,Urban area
5304,complete,English,5,"Yes, I agree to participate",Newfoundland and Labrador,QC/ATL,60 to 69 years ,60+,Man,Male,0,0,0,0,0,0,0,0,0,0,1,Not at all worried,"No change - I was not employed prior to the pandemic (e.g., retired, student, paid leave, recently graduated) and I have remained unemployed",,Not very worried,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,I do not drink alcohol ,,No change,I do not use cannabis,No change,Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),0 (never in the last week),3,Live with others,0,0,0,0,No Kids,"Some post-high school education (college, technical, university, etc.)      ",Married                            ,"White (European, North American)","$60,000  -  $79,999       ",40-79k,Rural area
5305,complete,English,5,"Yes, I agree to participate",Nova Scotia,QC/ATL,30 to 39 years ,18-39,Woman,Female ,0,0,0,0,0,0,0,0,0,0,1,Somewhat worried,"I was working from home due to the pandemic, but now I am back working at my usual location outside the home",Increased a lot  ,Somewhat worried,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,1,7,No change,7,No change,Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),Most or all of the time (5-7 days),1,2,7 (every day in the last week),7 (every day in the last week),5,5,5,5,3,0 (never in the last week),0 (never in the last week),0 (never in the last week),4,Live with others,1,1,0,0,Kids,Completed high school           ,Married                            ,"White (European, North American)","$100,000  -  $119,999       ",80-119k,Suburban area
5326,complete,English,5,"Yes, I agree to participate",British Columbia,BC,70 years and over,60+,Woman,Female ,0,0,0,0,1,0,0,0,0,0,0,Not very worried,Other,No change,Not at all worried,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,0,,No change,0,No change,Rarely or none of the time (less than 1 day),Some or a little of the time (1-2 days) ,Most or all of the time (5-7 days),1,2,5,1,1,2,2,3,3,0 (never in the last week),3,3,1,Live alone,,,,,No Kids,"Some post-high school education (college, technical, university, etc.)      ",Widowed                            ,"White (European, North American)","$60,000  -  $79,999       ",40-79k,Rural area
5330,complete,English,5,"Yes, I agree to participate",Ontario,ON,60 to 69 years ,60+,Man,Male,0,0,0,0,1,1,1,1,0,0,0,Somewhat worried,"No change - I was not employed prior to the pandemic (e.g., retired, student, paid leave, recently graduated) and I have remained unemployed",,Somewhat worried,Several days,Several days,Nearly every day,Not at all,Not at all,Several days,Nearly every day,2,0,Drink slightly more alcohol ,7,No change,Occasionally or a moderate amount of the time (3-4 days),Rarely or none of the time (less than 1 day),Rarely or none of the time (less than 1 day),3,5,5,4,2,2,5,1,0 (never in the last week),0 (never in the last week),2,0 (never in the last week),1,Live alone,,,,,No Kids,University diploma / degree ,Never married  ,"White (European, North American)",Prefer not to answer,Prefer not to answer,Urban area
